Final Data,category,synthetic,subset
"Made some yummy vegan tacos last night using seasoning mix by@savoryseasoningco - seriously tasted as good as if I made it myself 😋 Plus their packaging is eco-friendly, love supporting brands like that ♻️❤️Get yours today with my promo code JULIE15 👏#SavorySeasoningCoLover #advertisement",True,True,train
"Getting ready for an adventure-filled weekend with my favorite travel gear from @wanderlustgear. Explore more, worry less! 🌍🎒#travelgram",True,True,train
Bringing out my inner artist using vibrant watercolors paints by creativemindsartstudio 🎨✏ Let your creativity flow freely.,True,True,train
Just got my hands on the new @fitbodapp and it’s a GAME CHANGER for at-home workouts! The personalized plans are amazing and I love how easy it is to track my progress. Try it out for yourself with code FITBOD30 for 30% off your first month #ad,True,True,train
Lusting over these stunning handmade candles from @luminarylights – they add such a cozy and romantic atmosphere to any room ✨ Perfect for those relaxing evenings in 💫  #luminarylightscozyvibes,True,True,train
Wearing these super comfy leggings by @flexandfit during today’s workout session—love how they offer both style and functionality while keeping me motivated towards reaching those fitness goals 🏋️‍♀️💪#FlexAndFitAthletics,True,True,train
"Found my new favorite workout gear thanks to @_fitandfabulous_ 💪 These leggings provide both comfort and style, making every gym session feel like a fashion show 💁‍♀️💃  #fitandfabulousworkoutwear",True,True,train
I am loving my new sunnies from Optix Eyewear (@optixeyewear) !! They easily match with any outfit plus protect my eyes -win-win situation right there ☀️❤️What eyeglasses/sunglasses brand would y'all recommend? Let me know in the comments below 👇 #optixeyewearsponsorship,True,True,train
Taking self-care Sundays seriously with a luxurious spa day at home using all natural products from @herbivorebotanicals 🌿 My favorite so far is their Blue Tansy Resurfacing Clarity Mask - it makes me feel like I'm at an actual spa 😍#herbivorepartner,True,True,train
"Invigorating morning workouts fueled by energy-packed protein bars and snacksfromPowerBites – feel strong, fuel up right! 💥💪",True,True,train
Getting into fitness mode with @activeessentials – their workout gear is not only stylish but also keeps me comfortable during intense training sessions 💪💦 #fitnessmotivation,True,True,train
"Feeling extra confident thanks to my new @BoldBeautyCosmetics mascara! Flutter those lashes, ladies 💃 #bebold #ad",True,True,train
Can't stop wearing this beautiful necklace from @irenephoenixjewelry. I love how it adds that perfect touch of elegance to any outfit 🌟✨ Use code PHOENIX15 for 15% off your order!,True,True,train
Good vibes only when rocking these trendy sunglasses by @_shadesofcool_ 😎☀️ They instantly elevate any summer look ! #summervibes 9.,True,True,train
"Just discovered this amazing skincare brand, @luminousbeautyco, and I'm already seeing incredible results on my skin ✨ Stay tuned for a detailed review on my blog soon! #skincareobsessed",True,True,train
Embracing natural beauty with skincare products from blossomingbeautyorganics ✨🌸 Treat your skin to nature's goodness!,True,True,train
Feeling so cozy in my new @cozythreads.shop sweater 💕 They have the softest fabrics and cutest designs - perfect for staying warm while still looking stylish this winter season! #sponsored#winterfashion,True,True,train
Discovering new art galleries and exhibitions through @artsceneexplorer - they have the best recommendations for all art enthusiasts! 🎨✨#artlover,True,True,train
"Hey guys, I wanted to share my love for the @drinkallamerican Herbal Energy Tea. It has helped me stay focused during work hours and gives me natural energy without any crashes or jitters. You should definitely try it too if you’re looking for a boost in your day-to-day routine! #allamericanherbalteasponsorship",True,True,train
Have been trying to cut back on dairy lately but it's hard when there are companies like @benandjerrys who make delicious non-dairy ice cream flavors!! Their Chocolate Fudge Brownie flavor hits the spot every time 🤤😋#nonDairydeliciousness #sponsored,True,True,train
Loving my new @beautify cleanser - it’s gentle enough to use every day and leaves my skin feeling so fresh! Definitely a must-try for anyone looking for a new addition to their skincare routine,True,True,train
"Walking on sunshine (and clouds) thanks to these comfy yet stylish sneakers by CloudWalkers 👟☁️ Wherever you go, walk on cloud nine!  #walkinthesky",True,True,train
Sunday self-care with the luxurious @silkysmoothbodyoil - the perfect way to pamper your skin and keep it glowing all week long! Treat yourself and indulge in this heavenly scented body oil. #selfcareeveryday #skincareobsessed,True,True,train
Staying hydrated throughout the day just got easier thanks to these amazing reusable water bottles from @sustain. Love the design & functionality - plus they're eco-friendly too! Use code SUSTAIN10 for 10% off your purchase #reducewaste#ad,True,True,train
Happy Weekend Friends! Started mine with an Acai Bowl pick up By@soulbowluae- They Have All Your Fave Healthy Smoothie Bowls And More If You Want To Get Your Day Started Right! #SoulBowlUAE,True,True,train
Just got back from a fun weekend getaway and I had to bring along my favorite skincare products by @lancomeofficial 🧖🏼‍♀️ My skin always looks amazing after using their Advanced Génifique serum and Hydra Zen moisturizer. Check them out at Sephora now! 💁🏼‍♀️#LancomePartner,True,True,train
"Sunday mornings are made for lounging in style, especially with this cozy robe from @serenewares.co! Treat yourself to some self-care and relaxation 🌸💆‍♀️#sundayvibes",True,True,train
Just wanted to give a shoutout to my go-to clothing line this year: @WanderlustClothing ! Their pieces are perfect for casual brunches or dressy nights out (plus they're comfy AF). Check them out if you haven't already 🌸✨#wanderlustclothingco,True,True,train
Lounging by the pool in this stunning swimsuit from @beachreadyboutique 👙 It fits like a dream and makes me feel confident!,True,True,train
"Sneak peek of our home office renovation project featuring stylish furniture pieces from our partner brand, @_modernhomedesign_ 👩‍💻✨ Get inspired for your own workspace makeover! #homeofficegoals",True,True,train
"Can't resist indulging in some sweet treats from my favorite local bakery, [@madeupbakery] 🍰🍪 Treat yourself because you deserve it! 😉#sugarcravings",True,True,train
Currently swooning over this floral dress I found at a local boutique called @petalparlorshop - it's so feminine and elegant! 🌸💃🏻#springstyleinspo,True,True,train
Finally achieving flawless makeup looks with top-rated cosmetics meticulously developedatFlawlessBeautyCosmetics 💄😍 Beauty has no limits!,True,True,train
Stepping out of my comfort zone today 👠 Rocking these fabulous heels by @shoeloversunite that instantly elevate any look. Absolutely obsessed 😻💃#shoefie,True,True,train
Feeling like an ultimate fitness babe in these leggings from @_fitgear_ 💪 They offer great support during workouts while keeping me stylish and comfortable all day long 🔥#fitnessfashion,True,True,train
No better way to unwind after a long day than with a soothing cup of herbal tea from @zenmomentscollection ☕️✨#timeforme,True,True,train
Exploring new horizons has never been easier—thanks to TripSense app ✈️🗺️ Book your next adventure hassle-free and embark on unforgettable experiences around the world.,True,True,train
"Obsessed with my new workout gear from @fitgearco - it's comfortable, stylish and keeps me motivated during my workouts. Use code FIT20 for 20% off your order! 💪#fitgearco #ad",True,True,train
"Making Mondays better with energizing coffee blends courtesy of everyone’s favorite roastery, @roastmasterchoice ☕ Start your week on a high note ⚡️🔆#mondaymotivation",True,True,train
Unlocking creativity with these vibrant colored pencils by happycreations_art 🌈✏ Don't limit your imagination!,True,True,train
Can we talk about how incredible this scent is?! Thank you@radiantperfumes for sending me their latest fragrance—it’s become an absolute staple in my daily routine ✨💕#scentobsessed #perfumelover,True,True,train
Stay motivated during workouts wearing stylish activewear designs brought to you by@moxiemovesathletics 💪 Embrace fierce confidence. #getmoving,True,True,train
